bitcointaddress,valueCount
bitcoinpubkey_4104B76E0A7FA0C4CAC36D06A2572C9E2034868227A9EE948A5C4CAA9FAA334CA779240BE24A3D9866FB76246DC335DAEF53E2DC2436ADE7D93BCB33930A61249B93,0.27746419531104527
bitcoinaddress_A71240EB8164EB35D67A88BBFB8B8F24C3B5FACE,0.27439670624751994
bitcoinaddress_7FFFD033D4170EB14C51376A2A29F85D05EE9298,0.2601104166666666
bitcoinaddress_BE325CD27EB195ECFC4AD627CAB4ED3E4FB82A06,0.2590833333333332
bitcoinaddress_E82AB1C80152BBC758F5A4445CB031C7BA3E119C,0.2584087492311988
bitcoinpubkey_4104561871549E9D00D02B6C08A9DB959F52CC00E38667C95C76F7C099EC257C05C972EC158E6C7A1D041B15D97E32FF1A3A77F6DDFBF57AACA17C77A572C56C9A39,0.252
bitcoinpubkey_4104EFA0B18F692C2F52D95B4E5797CB2D178B8F2F3292D321D559F3E5BAC63B08BF55C2ADDE28F901ECA9C18483A7B7845177D6B081D7E6F198407F61539BF9ADFD,0.24084375
bitcoinpubkey_41043BB72E8F82CD2737751877CA860F44A713509FB9A1F93B84D1B596F8C73236FCE8885528E56AADAA5A27F9659BB791BA40B50F1328E171E9D78F345974312AEC,0.23322289418645475
bitcoinpubkey_4104D3A23AB6BB0A2B11FC482D11329E8BC21247E150DD801E4D9BAC8065D6B58BD069A212917DDA322521DD789078B720741C5BE55AFE61C7F0A0B12B7697D337B0,0.2236022727272727
bitcoinpubkey_4104B47DE4EC88213A6222ED0D3BE32F3DF59323AB152414AD142FF0E39B29B2AFF889FD2C2C3A54CB1DF86CC1DF63C9B3395F640F318AE9759274C77C73E9D6BE12,0.2236022727272727
bitcoinpubkey_410408998C08BBE6BBA756E9B864722FE76CA403929382DB2B120F9F621966B00AF48F4B014B458BCCD4F2ACF63B1487ECB9547BC87BDECB08E9C4D08C138C76439A,0.21547571656050957
bitcoinpubkey_41040B7C6B566156B908958DBFF9341B044D578ACD697D934BC4698F772B382306FE15DFD4330366DDA91E1D54F5FF9CCC0B53EF76BBB98718AB7823FDDF1328B607,0.21375
