"date","value"
[2013-09-06,330.8674033149171]
[2013-09-07,355.65986394557825]
[2013-09-08,299.54777070063693]
[2013-09-09,283.77450980392155]
[2013-09-10,286.668449197861]
[2013-09-11,242.94117647058823]
[2013-09-12,255.84803921568627]
[2013-09-13,215.43601895734596]
[2013-09-14,202.2760180995475]
[2013-09-15,296.14367816091954]
[2013-09-16,306.3293413173653]
[2013-09-17,394.6046511627907]
[2013-09-18,381.7639751552795]
[2013-09-19,307.6770833333333]
[2013-09-20,299.4170854271357]
[2013-09-21,281.96256684491976]
[2013-09-22,244.11737089201878]
[2013-09-23,303.875]
[2013-09-24,308.13170731707316]
[2013-09-25,265.1137440758294]
[2013-09-26,341.91975308641975]
[2013-09-27,271.1611111111111]
[2013-09-28,243.03370786516854]
[2013-09-29,243.9760479041916]
[2013-09-30,282.1455696202532]
[2013-10-01,301.6648936170213]
[2013-10-02,328.4526315789474]
[2013-10-03,296.27941176470586]
[2013-10-04,292.37988826815644]
[2013-10-05,218.38317757009347]
[2013-10-06,230.0744680851064]
[2013-10-07,293.255033557047]
[2013-10-08,269.6807228915663]
[2013-10-09,273.7704918032787]
[2013-10-10,292.29441624365484]
[2013-10-11,292.2067039106145]
[2013-10-12,233.99521531100478]
[2013-10-13,232.2027027027027]
[2013-10-14,229.9678714859438]
[2013-10-15,212.49615384615385]
[2013-10-16,248.46698113207546]
[2013-10-17,265.5964912280702]
[2013-10-18,321.42857142857144]
[2013-10-19,252.1945701357466]
[2013-10-20,234.82758620689654]
[2013-10-21,292.66341463414636]
[2013-10-22,259.18897637795277]
[2013-10-23,263.27669902912623]
[2013-10-24,291.324200913242]
[2013-10-25,249.73819742489272]
[2013-10-26,253.76719576719577]
[2013-10-27,243.51052631578946]
[2013-10-28,291.7528735632184]
[2013-10-29,310.0920245398773]
[2013-10-30,241.36363636363637]
[2013-10-31,282.0966183574879]
[2013-11-01,227.92964824120602]
[2013-11-02,188.25943396226415]
[2013-11-03,184.50520833333334]
[2013-11-04,229.39795918367346]
[2013-11-05,299.78977272727275]
[2013-11-06,343.275]
[2013-11-07,417.45]
[2013-11-08,436.8540145985401]
[2013-11-09,375.72972972972974]
[2013-11-10,338.67058823529413]
[2013-11-11,303.978835978836]
[2013-11-12,292.84343434343435]
[2013-11-13,375.7529411764706]
[2013-11-14,388.1611111111111]
[2013-11-15,371.44242424242424]
[2013-11-16,242.42424242424244]
[2013-11-17,266.90526315789475]
[2013-11-18,511.19871794871796]
[2013-11-19,582.632911392405]
[2013-11-20,470.6585365853659]
[2013-11-21,478.46]
[2013-11-22,452.23809523809524]
[2013-11-23,437.9583333333333]
[2013-11-24,353.8323699421965]
[2013-11-25,409.86857142857144]
[2013-11-26,521.59375]
[2013-11-27,559.245508982036]
[2013-11-28,548.8152173913044]
[2013-11-29,510.53757225433526]
[2013-11-30,441.19428571428574]
[2013-12-01,365.28061224489795]
[2013-12-02,477.70063694267515]
[2013-12-03,385.3]
[2013-12-04,467.71098265895955]
[2013-12-05,480.91329479768785]
[2013-12-06,349.76960784313724]
[2013-12-07,351.02525252525254]
[2013-12-08,246.34895833333334]
[2013-12-09,360.4335260115607]
[2013-12-10,350.55102040816325]
[2013-12-11,402.3454545454546]
[2013-12-12,366.45341614906835]
[2013-12-13,343.51977401129943]
[2013-12-14,270.8775510204082]
[2013-12-15,290.3956043956044]
[2013-12-16,343.48223350253807]
[2013-12-17,343.13065326633165]
[2013-12-18,403.53921568627453]
[2013-12-19,317.88990825688074]
[2013-12-20,358.3351063829787]
[2013-12-21,351.07547169811323]
[2013-12-22,308.0409356725146]
[2013-12-23,317.7916666666667]
[2013-12-24,331.08187134502924]
[2013-12-25,344.6273291925466]
[2013-12-26,286.2443181818182]
[2013-12-27,285.46031746031747]
[2013-12-28,320.0405405405405]
[2013-12-29,302.3515151515152]
[2013-12-30,317.8370786516854]
[2013-12-31,274.0054644808743]
[2014-01-01,214.14213197969542]
[2014-01-02,391.625]
[2014-01-03,368.29761904761904]
[2014-01-04,372.63120567375887]
[2014-01-05,307.4450261780105]
[2014-01-06,367.94535519125685]
[2014-01-07,348.6666666666667]
[2014-01-08,315.4307692307692]
[2014-01-09,289.67317073170733]
[2014-01-10,292.1216931216931]
[2014-01-11,263.3942307692308]
[2014-01-12,245.4630541871921]
[2014-01-13,309.23728813559325]
[2014-01-14,359.4967741935484]
[2014-01-15,329.8578947368421]
[2014-01-16,312.1787709497207]
[2014-01-17,385.95364238410593]
[2014-01-18,304.4080459770115]
[2014-01-19,272.4180790960452]
[2014-01-20,325.7864583333333]
[2014-01-21,442.1358024691358]
[2014-01-22,337.9387755102041]
[2014-01-23,361.60227272727275]
[2014-01-24,344.6756756756757]
[2014-01-25,332.6140350877193]
[2014-01-26,351.9868421052632]
[2014-01-27,358.22285714285715]
[2014-01-28,441.7]
[2014-01-29,380.59493670886076]
[2014-01-30,360.67058823529413]
[2014-01-31,324.24590163934425]
[2014-02-01,285.5487179487179]
[2014-02-02,277.6043956043956]
[2014-02-03,328.8423913043478]
[2014-02-04,400.8392857142857]
[2014-02-05,400.08284023668637]
[2014-02-06,395.00558659217876]
[2014-02-07,448.17721518987344]
[2014-02-08,355.7857142857143]
[2014-02-09,409.14084507042253]
[2014-02-10,433.49342105263156]
[2014-02-11,399.29813664596276]
[2014-02-12,360.0388888888889]
[2014-02-13,378.8666666666667]
[2014-02-14,388.8238341968912]
[2014-02-15,338.0662983425414]
[2014-02-16,297.7564766839378]
[2014-02-17,380.0]
[2014-02-18,401.22085889570553]
[2014-02-19,352.29]
[2014-02-20,398.47457627118644]
[2014-02-21,461.359477124183]
[2014-02-22,332.38505747126436]
[2014-02-23,351.18934911242604]
[2014-02-24,392.22872340425533]
[2014-02-25,468.55555555555554]
[2014-02-26,402.7348066298343]
[2014-02-27,380.76190476190476]
[2014-02-28,387.0828729281768]
[2014-03-01,433.99310344827586]
[2014-03-02,406.60283687943263]
[2014-03-03,553.006993006993]
[2014-03-04,558.4342105263158]
[2014-03-05,474.1161290322581]
[2014-03-06,416.50588235294117]
[2014-03-07,429.9760479041916]
[2014-03-08,377.1058823529412]
[2014-03-09,363.91477272727275]
[2014-03-10,463.5733333333333]
[2014-03-11,453.6508875739645]
[2014-03-12,424.40449438202245]
[2014-03-13,434.7352941176471]
[2014-03-14,542.1317829457364]
[2014-03-15,359.8690476190476]
[2014-03-16,358.49411764705883]
[2014-03-17,398.7560975609756]
[2014-03-18,375.8333333333333]
[2014-03-19,460.30817610062894]
[2014-03-20,405.7885714285714]
[2014-03-21,398.04324324324324]
[2014-03-22,386.9022988505747]
[2014-03-23,269.2764976958525]
[2014-03-24,382.6722222222222]
[2014-03-25,452.66037735849056]
[2014-03-26,431.6125]
[2014-03-27,432.28834355828224]
[2014-03-28,373.4945652173913]
[2014-03-29,310.8235294117647]
[2014-03-30,392.1642857142857]
[2014-03-31,368.7613636363636]
[2014-04-01,364.6127167630058]
[2014-04-02,345.2959183673469]
[2014-04-03,332.6]
[2014-04-04,330.195]
[2014-04-05,332.6213017751479]
[2014-04-06,342.1164383561644]
[2014-04-07,423.68831168831167]
[2014-04-08,473.0]
[2014-04-09,419.2142857142857]
[2014-04-10,419.10625]
[2014-04-11,410.1158536585366]
[2014-04-12,300.80124223602485]
[2014-04-13,263.5360824742268]
[2014-04-14,360.8624338624339]
[2014-04-15,409.23204419889504]
[2014-04-16,425.8176100628931]
[2014-04-17,383.2023121387283]
[2014-04-18,354.49044585987264]
[2014-04-19,357.4640522875817]
[2014-04-20,283.03954802259886]
[2014-04-21,326.05434782608694]
[2014-04-22,513.1875]
[2014-04-23,431.8959537572254]
[2014-04-24,495.1224489795918]
[2014-04-25,413.90909090909093]
[2014-04-26,314.2544378698225]
[2014-04-27,293.7613636363636]
[2014-04-28,420.77777777777777]
[2014-04-29,384.44117647058823]
[2014-04-30,453.50359712230215]
[2014-05-01,352.77777777777777]
[2014-05-02,361.23809523809524]
[2014-05-03,388.0211267605634]
[2014-05-04,336.9673202614379]
[2014-05-05,550.4628099173553]
[2014-05-06,387.77777777777777]
[2014-05-07,444.28834355828224]
[2014-05-08,421.1358024691358]
[2014-05-09,386.89080459770116]
[2014-05-10,342.1137724550898]
[2014-05-11,325.96407185628743]
[2014-05-12,449.2]
[2014-05-13,424.6894409937888]
[2014-05-14,479.9862068965517]
[2014-05-15,432.264367816092]
[2014-05-16,371.3388888888889]
[2014-05-17,296.4111111111111]
[2014-05-18,300.622754491018]
[2014-05-19,366.8390804597701]
[2014-05-20,410.5549132947977]
[2014-05-21,389.39325842696627]
[2014-05-22,418.1034482758621]
[2014-05-23,451.7484662576687]
[2014-05-24,356.72847682119203]
[2014-05-25,356.1823899371069]
[2014-05-26,409.41614906832297]
[2014-05-27,512.4117647058823]
[2014-05-28,413.5632183908046]
[2014-05-29,491.2835820895522]
[2014-05-30,374.23214285714283]
[2014-05-31,372.4066666666667]
[2014-06-01,313.8265895953757]
[2014-06-02,330.2074468085106]
[2014-06-03,394.7191011235955]
[2014-06-04,355.64324324324326]
[2014-06-05,439.6322580645161]
[2014-06-06,446.3333333333333]
[2014-06-07,336.3205128205128]
[2014-06-08,346.0652173913044]
[2014-06-09,393.51006711409394]
[2014-06-10,375.1279069767442]
[2014-06-11,425.4206896551724]
[2014-06-12,382.7305389221557]
[2014-06-13,402.69565217391306]
[2014-06-14,309.62011173184356]
[2014-06-15,287.6507936507937]
[2014-06-16,343.2233502538071]
[2014-06-17,377.02762430939225]
[2014-06-18,405.14906832298135]
[2014-06-19,395.1645569620253]
[2014-06-20,306.0]
[2014-06-21,278.5243243243243]
[2014-06-22,273.0860215053763]
[2014-06-23,355.41104294478527]
[2014-06-24,332.2974358974359]
[2014-06-25,350.76881720430106]
[2014-06-26,356.84795321637426]
[2014-06-27,324.18324607329845]
[2014-06-28,300.4438502673797]
[2014-06-29,309.0609756097561]
[2014-06-30,517.7923076923076]
[2014-07-01,529.189393939394]
[2014-07-02,480.72463768115944]
[2014-07-03,468.14074074074074]
[2014-07-04,359.11176470588236]
[2014-07-05,321.93333333333334]
[2014-07-06,371.8958333333333]
[2014-07-07,421.3061224489796]
[2014-07-08,467.37254901960785]
[2014-07-09,413.3614457831325]
[2014-07-10,430.8079470198675]
[2014-07-11,392.28859060402687]
[2014-07-12,329.17469879518075]
[2014-07-13,331.4267515923567]
[2014-07-14,461.3851851851852]
[2014-07-15,484.2837837837838]
[2014-07-16,411.78205128205127]
[2014-07-17,391.10285714285715]
[2014-07-18,386.09090909090907]
[2014-07-19,337.9080459770115]
[2014-07-20,331.40506329113924]
[2014-07-21,418.6225165562914]
[2014-07-22,464.48979591836735]
[2014-07-23,462.64335664335664]
[2014-07-24,457.71724137931034]
[2014-07-25,375.7409638554217]
[2014-07-26,423.08029197080293]
[2014-07-27,332.2875816993464]
[2014-07-28,447.943661971831]
[2014-07-29,405.98039215686276]
[2014-07-30,375.04]
[2014-07-31,469.7832167832168]
[2014-08-01,422.8023952095808]
[2014-08-02,359.253164556962]
[2014-08-03,337.3607594936709]
[2014-08-04,489.98473282442745]
[2014-08-05,563.2720588235294]
[2014-08-06,507.4052287581699]
[2014-08-07,425.7245508982036]
[2014-08-08,454.51677852348996]
[2014-08-09,341.70165745856355]
[2014-08-10,325.92090395480227]
[2014-08-11,396.1764705882353]
[2014-08-12,437.44943820224717]
[2014-08-13,506.48]
[2014-08-14,450.34659090909093]
[2014-08-15,426.54088050314465]
[2014-08-16,447.5731707317073]
[2014-08-17,350.49418604651163]
[2014-08-18,369.1798941798942]
[2014-08-19,395.8994708994709]
[2014-08-20,444.65294117647056]
[2014-08-21,458.93167701863354]
[2014-08-22,419.925]
[2014-08-23,368.225]
[2014-08-24,367.58169934640523]
[2014-08-25,503.4776119402985]
[2014-08-26,421.23728813559325]
[2014-08-27,464.97484276729557]
[2014-08-28,394.3181818181818]
[2014-08-29,386.5314285714286]
[2014-08-30,356.3863636363636]
[2014-08-31,311.5380434782609]
[2014-09-01,477.44827586206895]
[2014-09-02,493.5793103448276]
[2014-09-03,423.4508670520231]
[2014-09-04,448.8562091503268]
[2014-09-05,487.4583333333333]
[2014-09-06,346.7182320441989]
[2014-09-07,393.34615384615387]
[2014-09-08,501.2364864864865]
[2014-09-09,564.5211267605633]
[2014-09-10,475.6624203821656]
[2014-09-11,389.7309941520468]
[2014-09-12,436.49032258064517]
[2014-09-13,340.95]
[2014-09-14,429.13375796178343]
[2014-09-15,499.2435897435897]
[2014-09-16,508.56976744186045]
[2014-09-17,429.6363636363636]
[2014-09-18,433.21787709497204]
[2014-09-19,405.9825581395349]
[2014-09-20,372.5147928994083]
[2014-09-21,370.8484848484849]
[2014-09-22,436.53939393939396]
[2014-09-23,491.8051948051948]
[2014-09-24,497.461038961039]
[2014-09-25,444.97159090909093]
[2014-09-26,524.0434782608696]
[2014-09-27,489.7906976744186]
[2014-09-28,471.4179104477612]
[2014-09-29,564.536231884058]
[2014-09-30,499.61290322580646]
[2014-10-01,525.3157894736842]
[2014-10-02,508.35]
[2014-10-03,509.3732394366197]
[2014-10-04,472.85333333333335]
[2014-10-05,379.14204545454544]
[2014-10-06,486.31847133757964]
[2014-10-07,554.93006993007]
[2014-10-08,571.6187050359712]
[2014-10-09,582.7898550724638]
[2014-10-10,505.969512195122]
[2014-10-11,473.85714285714283]
[2014-10-12,410.4496644295302]
[2014-10-13,511.6]
[2014-10-14,582.1619718309859]
[2014-10-15,515.4657534246576]
[2014-10-16,523.4583333333334]
[2014-10-17,504.06382978723406]
[2014-10-18,408.0]
[2014-10-19,483.76119402985074]
[2014-10-20,552.0211267605633]
[2014-10-21,564.7432432432432]
[2014-10-22,480.4601226993865]
[2014-10-23,539.0993377483444]
[2014-10-24,513.3503184713376]
[2014-10-25,468.2171052631579]
[2014-10-26,553.8148148148148]
[2014-10-27,523.5408805031446]
[2014-10-28,617.3661971830986]
[2014-10-29,626.1812080536913]
[2014-10-30,545.7076023391813]
[2014-10-31,452.9081081081081]
[2014-11-01,434.92814371257487]
[2014-11-02,499.8627450980392]
[2014-11-03,535.9161676646706]
[2014-11-04,548.3575757575758]
[2014-11-05,629.5107913669065]
[2014-11-06,607.174193548387]
[2014-11-07,572.4931506849315]
[2014-11-08,481.52287581699346]
[2014-11-09,471.67973856209153]
[2014-11-10,607.5342465753424]
[2014-11-11,652.3615384615384]
[2014-11-12,649.931506849315]
[2014-11-13,658.6028368794326]
[2014-11-14,568.8116883116883]
[2014-11-15,513.2042253521126]
[2014-11-16,510.62]
[2014-11-17,602.931506849315]
[2014-11-18,558.5584415584416]
[2014-11-19,622.1428571428571]
[2014-11-20,655.5037037037036]
[2014-11-21,655.8897637795276]
[2014-11-22,479.35897435897436]
[2014-11-23,533.9929577464789]
[2014-11-24,577.9]
[2014-11-25,652.8167938931298]
[2014-11-26,628.014598540146]
[2014-11-27,621.5367647058823]
[2014-11-28,569.6026490066225]
[2014-11-29,504.38993710691824]
[2014-11-30,530.9177215189874]
[2014-12-01,733.0687022900763]
[2014-12-02,670.722972972973]
[2014-12-03,833.3983050847457]
[2014-12-04,679.7210884353741]
[2014-12-05,587.1464968152866]
[2014-12-06,592.609022556391]
[2014-12-07,590.7153846153847]
[2014-12-08,562.13125]
[2014-12-09,641.0845070422536]
[2014-12-10,608.744827586207]
[2014-12-11,586.3146853146853]
[2014-12-12,565.4895104895105]
[2014-12-13,525.0]
[2014-12-14,579.1313868613139]
[2014-12-15,633.3108108108108]
[2014-12-16,731.2661870503597]
[2014-12-17,782.1507936507936]
[2014-12-18,720.203007518797]
[2014-12-19,689.4962962962964]
[2014-12-20,670.2706766917294]
[2014-12-21,579.4776119402985]
[2014-12-22,631.7631578947369]
[2014-12-23,628.433962264151]
[2014-12-24,543.174193548387]
[2014-12-25,425.3207547169811]
[2014-12-26,509.4429530201342]
[2014-12-27,498.9155844155844]
[2014-12-28,445.0887573964497]
[2014-12-29,503.58787878787876]
[2014-12-30,563.0331125827814]
[2014-12-31,527.255033557047]
[2015-01-01,354.71084337349396]
[2015-01-02,466.5]
[2015-01-03,503.87951807228916]
[2015-01-04,496.4913294797688]
[2015-01-05,612.0129032258064]
[2015-01-06,562.968152866242]
[2015-01-07,641.2097902097902]
[2015-01-08,727.4755244755245]
[2015-01-09,715.5034965034965]
[2015-01-10,719.6107382550335]
[2015-01-11,599.5266666666666]
[2015-01-12,673.3611111111111]
[2015-01-13,832.6209677419355]
[2015-01-14,695.9605263157895]
[2015-01-15,844.5390070921986]
[2015-01-16,726.951724137931]
[2015-01-17,646.5]
[2015-01-18,545.375796178344]
[2015-01-19,684.7730496453901]
[2015-01-20,833.1229508196722]
[2015-01-21,661.6095890410959]
[2015-01-22,682.2463768115942]
[2015-01-23,738.2727272727273]
[2015-01-24,670.046511627907]
[2015-01-25,690.9274193548387]
[2015-01-26,837.6434108527131]
[2015-01-27,673.4896551724138]
[2015-01-28,533.2147239263803]
[2015-01-29,554.1939393939394]
[2015-01-30,575.7253521126761]
[2015-01-31,529.5185185185185]
[2015-02-01,505.62820512820514]
[2015-02-02,557.3311688311688]
[2015-02-03,687.2255639097745]
[2015-02-04,576.4556962025316]
[2015-02-05,551.2138364779875]
[2015-02-06,493.9122807017544]
[2015-02-07,526.679012345679]
[2015-02-08,634.0]
[2015-02-09,636.7073170731708]
[2015-02-10,720.2887323943662]
[2015-02-11,614.1761006289308]
[2015-02-12,720.0725806451613]
[2015-02-13,780.6736111111111]
[2015-02-14,628.00625]
[2015-02-15,596.4642857142857]
[2015-02-16,669.632911392405]
[2015-02-17,693.9798657718121]
[2015-02-18,632.5155279503106]
[2015-02-19,575.4404761904761]
[2015-02-20,614.1645569620254]
[2015-02-21,648.3741007194244]
[2015-02-22,547.4516129032259]
[2015-02-23,712.9154929577464]
[2015-02-24,814.0703125]
[2015-02-25,656.639751552795]
[2015-02-26,691.5241379310345]
[2015-02-27,654.3910256410256]
[2015-02-28,642.9078014184397]
[2015-03-01,617.8936170212766]
[2015-03-02,675.7133757961783]
[2015-03-03,699.5095541401274]
[2015-03-04,692.3611111111111]
[2015-03-05,795.0725806451613]
[2015-03-06,636.1409395973154]
[2015-03-07,635.9793103448276]
[2015-03-08,558.2322580645161]
[2015-03-09,747.3]
[2015-03-10,697.077922077922]
[2015-03-11,644.8607594936709]
[2015-03-12,756.2440944881889]
[2015-03-13,647.3557046979865]
[2015-03-14,682.5419847328244]
[2015-03-15,594.0845070422536]
[2015-03-16,768.6268656716418]
[2015-03-17,740.0588235294117]
[2015-03-18,670.8543046357615]
[2015-03-19,770.8321167883212]
[2015-03-20,749.8059701492538]
[2015-03-21,639.7843137254902]
[2015-03-22,640.3503649635037]
[2015-03-23,736.7260273972603]
[2015-03-24,524.3522727272727]
[2015-03-25,612.21875]
[2015-03-26,682.5310344827586]
[2015-03-27,571.5738636363636]
[2015-03-28,596.2533333333333]
[2015-03-29,586.2448979591836]
[2015-03-30,748.1214285714286]
[2015-03-31,761.8482758620689]
[2015-04-01,879.0428571428571]
[2015-04-02,726.7051282051282]
[2015-04-03,689.0733333333334]
[2015-04-04,588.5833333333334]
[2015-04-05,637.7432432432432]
[2015-04-06,839.563492063492]
[2015-04-07,709.1]
[2015-04-08,889.5625]
[2015-04-09,831.2391304347826]
[2015-04-10,773.6081081081081]
[2015-04-11,720.5]
[2015-04-12,672.4692307692308]
[2015-04-13,749.52]
[2015-04-14,728.9144736842105]
[2015-04-15,894.6694214876034]
[2015-04-16,723.1726618705036]
[2015-04-17,800.4488188976378]
[2015-04-18,689.4014084507043]
[2015-04-19,628.9793103448276]
[2015-04-20,755.4]
[2015-04-21,713.2420382165606]
[2015-04-22,745.6040268456376]
[2015-04-23,831.3969465648855]
[2015-04-24,889.3064516129032]
[2015-04-25,623.8805031446541]
[2015-04-26,621.841059602649]
[2015-04-27,823.9185185185186]
[2015-04-28,754.5666666666667]
[2015-04-29,908.3153846153846]
[2015-04-30,850.6541353383459]
[2015-05-01,692.5]
[2015-05-02,650.1006711409397]
[2015-05-03,609.3714285714286]
[2015-05-04,749.7076923076924]
[2015-05-05,765.7727272727273]
[2015-05-06,718.3184713375796]
[2015-05-07,757.5743243243244]
[2015-05-08,759.4405594405595]
[2015-05-09,685.8357142857143]
[2015-05-10,737.7868852459017]
[2015-05-11,727.5369127516778]
[2015-05-12,719.025974025974]
[2015-05-13,637.964705882353]
[2015-05-14,693.8513513513514]
[2015-05-15,691.0197368421053]
[2015-05-16,718.6899224806201]
[2015-05-17,498.53801169590645]
[2015-05-18,687.7132867132867]
[2015-05-19,782.4347826086956]
[2015-05-20,779.8478260869565]
[2015-05-21,641.6209150326797]
[2015-05-22,709.9305555555555]
[2015-05-23,791.3545454545455]
[2015-05-24,641.8620689655172]
[2015-05-25,755.0141843971631]
[2015-05-26,782.4744525547445]
[2015-05-27,771.9507042253521]
[2015-05-28,799.9191176470588]
[2015-05-29,785.9363057324841]
[2015-05-30,1033.6875]
[2015-05-31,635.3221476510067]
[2015-06-01,950.1925925925926]
[2015-06-02,854.3666666666667]
[2015-06-03,916.5289855072464]
[2015-06-04,864.8642857142858]
[2015-06-05,734.9463087248322]
[2015-06-06,531.1744186046511]
[2015-06-07,593.2397260273973]
[2015-06-08,684.6392405063291]
[2015-06-09,780.5866666666667]
[2015-06-10,799.2621951219512]
[2015-06-11,848.8150684931506]
[2015-06-12,911.731884057971]
[2015-06-13,680.3312101910828]
[2015-06-14,693.2894736842105]
[2015-06-15,879.9225352112676]
[2015-06-16,987.656]
[2015-06-17,929.3566433566433]
[2015-06-18,758.6]
[2015-06-19,837.0884353741496]
[2015-06-20,783.072463768116]
[2015-06-21,758.136]
[2015-06-22,798.6111111111111]
[2015-06-23,894.7222222222222]
[2015-06-24,760.0536912751678]
[2015-06-25,690.5375]
[2015-06-26,764.04]
[2015-06-27,819.4135338345865]
[2015-06-28,676.1586206896552]
[2015-06-29,934.3409090909091]
[2015-06-30,1067.7328767123288]
[2015-07-01,1016.043165467626]
[2015-07-02,943.1633986928105]
[2015-07-03,827.0443037974684]
[2015-07-04,702.6948051948052]
[2015-07-05,750.513698630137]
[2015-07-06,979.7719298245614]
[2015-07-07,1344.774647887324]
[2015-07-08,1275.8238993710693]
[2015-07-09,1447.8333333333333]
[2015-07-10,1280.7006369426751]
[2015-07-11,1280.972602739726]
[2015-07-12,1430.6884057971015]
[2015-07-13,1176.6666666666667]
[2015-07-14,859.6573426573426]
[2015-07-15,742.4679487179487]
[2015-07-16,870.1692307692308]
[2015-07-17,781.6732026143791]
[2015-07-18,825.4238410596026]
[2015-07-19,878.096551724138]
[2015-07-20,802.4705882352941]
[2015-07-21,977.7913669064748]
[2015-07-22,897.9241379310345]
[2015-07-23,779.3357142857143]
[2015-07-24,633.2413793103449]
[2015-07-25,689.4109589041096]
[2015-07-26,627.3630136986301]
[2015-07-27,752.8766233766233]
[2015-07-28,857.7697841726618]
[2015-07-29,943.2275862068966]
[2015-07-30,955.9407407407407]
[2015-07-31,948.9066666666666]
[2015-08-01,974.5222929936306]
[2015-08-02,645.2119205298013]
[2015-08-03,805.4230769230769]
[2015-08-04,951.4598540145986]
[2015-08-05,1002.4511278195489]
[2015-08-06,944.6527777777778]
[2015-08-07,841.5766423357665]
[2015-08-08,624.601226993865]
[2015-08-09,677.8345864661654]
[2015-08-10,679.4761904761905]
[2015-08-11,688.1705882352941]
[2015-08-12,952.4918032786885]
[2015-08-13,785.7019867549669]
[2015-08-14,798.7956204379562]
[2015-08-15,722.8455882352941]
[2015-08-16,626.3971631205674]
[2015-08-17,782.9793103448276]
[2015-08-18,843.0714285714286]
[2015-08-19,753.2743902439024]
[2015-08-20,810.8263888888889]
[2015-08-21,726.7151898734177]
[2015-08-22,645.1358024691358]
[2015-08-23,695.7028985507246]
[2015-08-24,786.8717948717949]
[2015-08-25,932.7293233082706]
[2015-08-26,764.3375]
[2015-08-27,866.8444444444444]
[2015-08-28,780.9102564102565]
[2015-08-29,680.4110429447853]
[2015-08-30,629.1059602649007]
[2015-08-31,799.6305732484077]
[2015-09-01,873.4350649350649]
[2015-09-02,933.2857142857143]
[2015-09-03,884.4563758389262]
[2015-09-04,654.8980891719746]
[2015-09-05,851.28]
[2015-09-06,719.7746478873239]
[2015-09-07,859.933774834437]
[2015-09-08,905.9565217391304]
[2015-09-09,880.125]
[2015-09-10,721.875]
[2015-09-11,1068.6257668711658]
[2015-09-12,1041.013888888889]
[2015-09-13,964.9375]
[2015-09-14,1090.88]
[2015-09-15,1022.4907975460122]
[2015-09-16,1137.558620689655]
[2015-09-17,1789.1328671328672]
[2015-09-18,1161.6190476190477]
[2015-09-19,908.1496062992126]
[2015-09-20,870.4677419354839]
[2015-09-21,997.4076923076923]
[2015-09-22,852.0061728395061]
[2015-09-23,855.7225806451613]
[2015-09-24,908.7007299270073]
[2015-09-25,772.1976047904192]
[2015-09-26,778.3486842105264]
[2015-09-27,738.5208333333334]
[2015-09-28,973.2142857142857]
[2015-09-29,816.4176470588235]
[2015-09-30,915.1038961038961]
[2015-10-01,891.2287581699346]
[2015-10-02,1063.3]
[2015-10-03,848.2689655172413]
[2015-10-04,659.0632911392405]
[2015-10-05,817.9602649006622]
[2015-10-06,970.6232876712329]
[2015-10-07,1038.3484848484848]
[2015-10-08,1029.6496350364964]
[2015-10-09,887.7272727272727]
[2015-10-10,823.4025974025974]
[2015-10-11,688.3333333333334]
[2015-10-12,983.1119402985074]
[2015-10-13,978.0588235294117]
[2015-10-14,916.9290322580645]
[2015-10-15,935.1646341463414]
[2015-10-16,999.5625]
[2015-10-17,1005.6029411764706]
[2015-10-18,814.668918918919]
[2015-10-19,848.1137724550898]
[2015-10-20,1140.0]
[2015-10-21,1087.7285714285715]
[2015-10-22,946.2594936708861]
[2015-10-23,981.1875]
[2015-10-24,992.4718309859155]
[2015-10-25,853.1728395061729]
[2015-10-26,709.2345679012345]
[2015-10-27,1016.3]
[2015-10-28,1176.875]
[2015-10-29,1063.0718954248366]
[2015-10-30,984.4910179640718]
[2015-10-31,1056.496644295302]
[2015-11-01,995.4466666666667]
[2015-11-02,1098.6645569620252]
[2015-11-03,1202.6928104575163]
[2015-11-04,1309.936305732484]
[2015-11-05,1255.458904109589]
[2015-11-06,1171.0985915492959]
[2015-11-07,994.9607843137255]
[2015-11-08,933.6503496503497]
[2015-11-09,1077.5337837837837]
[2015-11-10,1109.8620689655172]
[2015-11-11,952.8461538461538]
[2015-11-12,995.879746835443]
[2015-11-13,973.4409937888199]
[2015-11-14,1031.8698630136987]
[2015-11-15,895.9679487179487]
[2015-11-16,915.4057142857143]
[2015-11-17,1036.0821917808219]
[2015-11-18,1089.0128205128206]
[2015-11-19,1170.0]
[2015-11-20,934.6331360946746]
[2015-11-21,854.0224719101124]
[2015-11-22,753.2941176470588]
[2015-11-23,902.7469135802469]
[2015-11-24,979.5]
[2015-11-25,1011.8223684210526]
[2015-11-26,932.1034482758621]
[2015-11-27,1258.7265625]
[2015-11-28,1051.6729559748428]
[2015-11-29,853.5034013605442]
[2015-11-30,1118.321212121212]
[2015-12-01,1051.2235294117647]
[2015-12-02,1160.5189873417721]
[2015-12-03,1168.9574468085107]
[2015-12-04,1130.1753246753246]
[2015-12-05,1077.942196531792]
[2015-12-06,1139.8471337579617]
[2015-12-07,1278.6644295302012]
[2015-12-08,1137.4269005847952]
[2015-12-09,1270.9367816091954]
[2015-12-10,997.1132075471698]
[2015-12-11,1341.0891719745223]
[2015-12-12,1220.2307692307693]
[2015-12-13,1365.912408759124]
[2015-12-14,1178.8223350253807]
[2015-12-15,1206.9837837837838]
[2015-12-16,1370.6975308641975]
[2015-12-17,1374.7924528301887]
[2015-12-18,1265.8647058823528]
[2015-12-19,1410.7066666666667]
[2015-12-20,1169.3597560975609]
[2015-12-21,1501.546052631579]
