"date","value"
2009-08-15,215.30434782608697
2009-08-16,215.52
2009-08-17,215.8235294117647
2009-08-18,216.0
2009-08-19,215.38888888888889
2009-08-20,215.22727272727272
2009-08-21,215.0
2009-08-22,215.0
2009-08-23,215.53333333333333
2009-08-24,215.0
2009-08-25,215.56896551724137
2009-08-26,349.8139534883721
2009-08-27,215.3
2009-08-28,215.71428571428572
2009-08-29,215.8125
2009-08-30,217.48387096774192
2009-08-31,223.7608695652174
2009-09-01,215.80246913580248
2009-09-02,215.84126984126985
2009-09-03,242.9016393442623
2009-09-04,215.66666666666666
2009-09-05,215.86301369863014
2009-09-06,215.84285714285716
2009-09-07,235.1772151898734
2009-09-08,215.76119402985074
2009-09-09,215.80701754385964
2009-09-10,215.84615384615384
2009-09-11,215.8030303030303
2009-09-12,215.85714285714286
2009-09-13,215.83783783783784
2009-09-14,215.8815789473684
2009-09-15,215.84
2009-09-16,219.11940298507463
2009-09-17,352.5764705882353
2009-09-18,215.80769230769232
2009-09-19,215.97142857142856
2009-09-20,215.9746835443038
2009-09-21,229.18055555555554
2009-09-22,380.17857142857144
2009-09-23,215.6875
2009-09-24,215.5157894736842
2009-09-25,249.2967032967033
2009-09-26,215.4591836734694
2009-09-27,237.11363636363637
2009-09-28,215.94252873563218
2009-09-29,273.9186046511628
2009-09-30,215.77272727272728
2009-10-01,215.890243902439
2009-10-02,231.58666666666667
2009-10-03,215.40384615384616
2009-10-04,215.63793103448276
2009-10-05,215.76363636363635
2009-10-06,259.13953488372096
2009-10-07,215.72881355932202
2009-10-08,215.47142857142856
2009-10-09,215.62666666666667
2009-10-10,215.80769230769232
2009-10-11,215.76923076923077
2009-10-12,364.37931034482756
2009-10-13,215.82142857142858
2009-10-14,215.6551724137931
2009-10-15,215.4
2009-10-16,369.88524590163934
2009-10-17,215.83636363636364
2009-10-18,227.36111111111111
2009-10-19,215.46226415094338
2009-10-20,215.54368932038835
2009-10-21,360.875
2009-10-22,293.09090909090907
2009-10-23,215.46875
2009-10-24,230.91525423728814
2009-10-25,215.575
2009-10-26,215.81159420289856
2009-10-27,245.33846153846153
2009-10-28,215.66176470588235
2009-10-29,329.3333333333333
2009-10-30,215.42857142857142
2009-10-31,215.2888888888889
2009-11-01,215.30769230769232
2009-11-02,215.38709677419354
2009-11-03,215.546875
2009-11-04,298.05
2009-11-05,215.45901639344262
2009-11-06,215.54237288135593
2009-11-07,215.67605633802816
2009-11-08,215.52777777777777
2009-11-09,215.69230769230768
2009-11-10,215.38666666666666
2009-11-11,327.93939393939394
2009-11-12,215.41538461538462
2009-11-13,238.45
2009-11-14,215.6375
2009-11-15,215.6315789473684
2009-11-16,215.66666666666666
2009-11-17,215.67415730337078
2009-11-18,215.46753246753246
2009-11-19,366.52702702702703
2009-11-20,215.6046511627907
2009-11-21,215.70422535211267
2009-11-22,215.72222222222223
2009-11-23,215.8494623655914
2009-11-24,215.59375
2009-11-25,215.62921348314606
2009-11-26,215.51807228915663
2009-11-27,215.46575342465752
2009-11-28,215.56164383561645
2009-11-29,215.66666666666666
2009-11-30,215.76
2009-12-01,495.27142857142854
2009-12-02,215.6530612244898
2009-12-03,215.77906976744185
2009-12-04,215.52631578947367
2009-12-05,251.25
2009-12-06,220.31730769230768
2009-12-07,215.60550458715596
2009-12-08,247.9908256880734
2009-12-09,258.87368421052633
2009-12-10,220.26
2009-12-11,215.35
2009-12-12,287.091743119266
2009-12-13,215.74545454545455
2009-12-14,595.2079207920792
2009-12-15,226.55263157894737
2009-12-16,230.43283582089552
2009-12-17,225.22424242424242
2009-12-18,215.52
2009-12-19,216.6915422885572
2009-12-20,215.91329479768785
2009-12-21,216.56179775280899
2009-12-22,215.7361963190184
2009-12-23,215.6778523489933
2009-12-24,215.68627450980392
2009-12-25,217.23376623376623
2009-12-26,215.74137931034483
2009-12-27,219.75
2009-12-28,215.76296296296297
2009-12-29,215.64670658682635
2009-12-30,215.69718309859155
2009-12-31,215.67832167832168
2010-01-01,216.7906976744186
2010-01-02,216.88188976377953
2010-01-03,215.75
2010-01-04,269.0497237569061
2010-01-05,215.64676616915423
2010-01-06,215.7125
2010-01-07,215.65189873417722
2010-01-08,215.76351351351352
2010-01-09,215.81045751633988
2010-01-10,215.8148148148148
2010-01-11,215.69620253164558
2010-01-12,369.1111111111111
2010-01-13,218.58125
2010-01-14,224.10596026490066
2010-01-15,215.5441176470588
2010-01-16,220.40625
2010-01-17,221.82706766917292
2010-01-18,217.3739837398374
2010-01-19,215.36290322580646
2010-01-20,215.46451612903226
2010-01-21,235.10795454545453
2010-01-22,221.28676470588235
2010-01-23,218.5483870967742
2010-01-24,216.72368421052633
2010-01-25,251.08490566037736
2010-01-26,229.98984771573603
2010-01-27,229.8734939759036
2010-01-28,229.90173410404626
2010-01-29,222.66497461928935
2010-01-30,240.51207729468598
2010-01-31,228.51162790697674
2010-02-01,234.32222222222222
2010-02-02,231.83783783783784
2010-02-03,218.54022988505747
2010-02-04,237.32765957446807
2010-02-05,343.3018018018018
2010-02-06,236.73469387755102
2010-02-07,220.11627906976744
2010-02-08,293.88
2010-02-09,445.72596153846155
2010-02-10,638.6646341463414
2010-02-11,266.4764705882353
2010-02-12,255.7336956521739
2010-02-13,258.36324786324786
2010-02-14,252.46666666666667
2010-02-15,279.1771428571429
2010-02-16,227.82631578947368
2010-02-17,233.94583333333333
2010-02-18,249.08095238095237
2010-02-19,220.234375
2010-02-20,216.60576923076923
2010-02-21,288.52272727272725
2010-02-22,336.4
2010-02-23,216.34126984126985
2010-02-24,287.3485714285714
2010-02-25,322.19354838709677
2010-02-26,230.90857142857143
2010-02-27,223.4418604651163
2010-02-28,293.90445859872614
2010-03-01,235.7591623036649
2010-03-02,241.8108108108108
2010-03-03,293.6012658227848
2010-03-04,470.18131868131866
2010-03-05,217.95375722543352
2010-03-06,279.33714285714285
2010-03-07,290.2944444444444
2010-03-08,378.47286821705427
2010-03-09,279.6923076923077
2010-03-10,249.14814814814815
2010-03-11,274.4923076923077
2010-03-12,220.54918032786884
2010-03-13,244.33116883116884
2010-03-14,226.93650793650792
2010-03-15,224.50735294117646
2010-03-16,221.49586776859505
2010-03-17,253.81690140845072
2010-03-18,285.90070921985813
2010-03-19,314.2027027027027
2010-03-20,267.0979381443299
2010-03-21,221.82702702702701
2010-03-22,245.9306358381503
2010-03-23,259.5238095238095
2010-03-24,245.47976878612718
2010-03-25,434.2391304347826
2010-03-26,264.5459183673469
2010-03-27,233.98888888888888
2010-03-28,230.63276836158192
2010-03-29,258.53846153846155
2010-03-30,221.6904761904762
2010-03-31,232.4009433962264
2010-04-01,230.37426900584796
2010-04-02,239.26451612903224
2010-04-03,235.87878787878788
2010-04-04,250.67073170731706
2010-04-05,321.4233128834356
2010-04-06,329.68666666666667
2010-04-07,288.6951871657754
2010-04-08,258.61224489795916
2010-04-09,262.475935828877
2010-04-10,416.29083665338646
2010-04-11,322.78969957081546
2010-04-12,316.43961352657004
2010-04-13,264.0879120879121
2010-04-14,303.63186813186815
2010-04-15,638.6842105263158
2010-04-16,350.43055555555554
2010-04-17,272.9949494949495
2010-04-18,3357.233962264151
2010-04-19,404.24888888888887
2010-04-20,362.7664974619289
2010-04-21,298.9446808510638
2010-04-22,276.5
2010-04-23,316.03333333333336
2010-04-24,351.6111111111111
2010-04-25,351.5
2010-04-26,333.5925925925926
2010-04-27,315.4180790960452
2010-04-28,320.6145251396648
2010-04-29,281.9736842105263
2010-04-30,275.2945205479452
2010-05-01,270.56424581005587
2010-05-02,253.54601226993864
2010-05-03,326.0457516339869
2010-05-04,417.4222222222222
2010-05-05,404.24444444444447
2010-05-06,446.55333333333334
2010-05-07,312.5925925925926
2010-05-08,434.8322580645161
2010-05-09,351.7769784172662
2010-05-10,346.89312977099235
2010-05-11,291.5811965811966
2010-05-12,353.80833333333334
2010-05-13,354.56390977443607
2010-05-14,1565.9426229508197
2010-05-15,2197.3260869565215
2010-05-16,273.7155172413793
2010-05-17,332.54135338345867
2010-05-18,354.4736842105263
2010-05-19,341.320987654321
2010-05-20,277.76020408163265
2010-05-21,325.8817204301075
2010-05-22,476.1283422459893
2010-05-23,364.94392523364485
2010-05-24,313.3333333333333
2010-05-25,294.3031674208145
2010-05-26,339.46948356807513
2010-05-27,368.9427083333333
2010-05-28,296.86995515695065
2010-05-29,345.0486486486486
2010-05-30,311.1933333333333
2010-05-31,317.4932432432432
2010-06-01,330.0507246376812
2010-06-02,313.8811188811189
2010-06-03,463.3767123287671
2010-06-04,295.97014925373134
2010-06-05,313.0354609929078
2010-06-06,337.7551020408163
2010-06-07,440.2375
2010-06-08,365.96178343949043
2010-06-09,307.7185628742515
2010-06-10,345.43037974683546
2010-06-11,386.70175438596493
2010-06-12,379.6788321167883
2010-06-13,345.09580838323353
2010-06-14,464.12025316455697
2010-06-15,356.32460732984293
2010-06-16,333.3071428571429
2010-06-17,391.80689655172415
2010-06-18,285.7718120805369
2010-06-19,530.6490066225166
2010-06-20,286.1703296703297
2010-06-21,405.77848101265823
2010-06-22,364.5506329113924
2010-06-23,358.35955056179773
2010-06-24,361.56424581005587
2010-06-25,317.43918918918916
2010-06-26,303.6792452830189
2010-06-27,301.1046511627907
2010-06-28,346.67721518987344
2010-06-29,428.11976047904193
2010-06-30,1257.5819209039548
2010-07-01,350.54672897196264
2010-07-02,604.4770114942529
2010-07-03,394.52682926829266
2010-07-04,450.61046511627904
2010-07-05,340.6368715083799
2010-07-06,333.1345029239766
2010-07-07,431.6442953020134
2010-07-08,352.24342105263156
2010-07-09,308.8974358974359
2010-07-10,342.195
2010-07-11,348.06043956043953
2010-07-12,900.1247920133111
2010-07-13,576.0379213483146
2010-07-14,2894.062717770035
2010-07-15,863.628346456693
2010-07-16,590.9503816793894
2010-07-17,741.2349726775956
2010-07-18,727.65
2010-07-19,964.4545454545455
2010-07-20,1070.25
2010-07-21,642.3872549019608
2010-07-22,582.3858695652174
2010-07-23,518.3724489795918
2010-07-24,1547.1182795698924
2010-07-25,3340.211711711712
2010-07-26,962.50390625
2010-07-27,764.9748427672956
2010-07-28,1667.7987804878048
2010-07-29,4000.5393258426966
2010-07-30,624.0217391304348
2010-07-31,504.1161616161616
2010-08-01,422.9868995633188
2010-08-02,442.3968253968254
2010-08-03,795.0266666666666
2010-08-04,524.1687242798354
2010-08-05,887.7454545454545
2010-08-06,707.5894039735099
2010-08-07,727.1073825503356
2010-08-08,462.39800995024876
2010-08-09,1597.1382978723404
2010-08-10,485.19095477386935
2010-08-11,530.2152466367713
2010-08-12,453.52073732718895
2010-08-13,835.0707547169811
2010-08-14,510.7230215827338
2010-08-15,400.45217391304345
2010-08-16,955.5036496350365
2010-08-17,777.15625
2010-08-18,1973.2164179104477
2010-08-19,692.6376811594203
2010-08-20,607.6573033707865
2010-08-21,523.551912568306
2010-08-22,478.1244019138756
2010-08-23,495.66028708133973
2010-08-24,805.5069767441861
2010-08-25,442.95
2010-08-26,571.5072463768116
2010-08-27,426.93142857142857
2010-08-28,632.953488372093
2010-08-29,406.0792682926829
2010-08-30,679.9791666666666
2010-08-31,973.2198952879581
2010-09-01,892.5534591194969
2010-09-02,607.7908496732026
2010-09-03,494.58787878787876
2010-09-04,412.3370786516854
2010-09-05,563.601226993865
2010-09-06,501.9012345679012
2010-09-07,468.06962025316454
2010-09-08,557.075
2010-09-09,685.2727272727273
2010-09-10,570.8092485549133
2010-09-11,533.796052631579
2010-09-12,627.2063492063492
2010-09-13,797.3846153846154
2010-09-14,622.1809045226131
2010-09-15,742.8722222222223
2010-09-16,552.38
2010-09-17,717.5115207373271
2010-09-18,449.2700421940928
2010-09-19,511.14084507042253
2010-09-20,702.3096446700507
2010-09-21,1336.1186440677966
2010-09-22,1375.4235294117648
2010-09-23,905.2478260869565
2010-09-24,597.5932203389831
2010-09-25,724.4334975369458
2010-09-26,628.83
2010-09-27,823.7478632478633
2010-09-28,1342.5416666666667
2010-09-29,2157.1736526946106
2010-09-30,810.936170212766
2010-10-01,1029.4451612903226
2010-10-02,1777.7904761904763
2010-10-03,993.1157024793389
2010-10-04,907.9934210526316
2010-10-05,1000.4552845528456
2010-10-06,770.0121212121212
2010-10-07,642.5119047619048
2010-10-08,852.562091503268
2010-10-09,919.7730061349694
2010-10-10,638.9239766081871
2010-10-11,633.0254777070064
2010-10-12,720.56875
2010-10-13,662.551724137931
2010-10-14,761.94
2010-10-15,510.3820224719101
2010-10-16,563.1517509727627
2010-10-17,500.23703703703706
2010-10-18,712.2749003984064
2010-10-19,1193.5494071146245
2010-10-20,910.1686746987951
2010-10-21,899.3980582524272
2010-10-22,1149.2967741935483
2010-10-23,1032.327485380117
2010-10-24,791.3333333333334
2010-10-25,631.495238095238
2010-10-26,598.2406639004149
2010-10-27,959.3051643192488
2010-10-28,671.4227272727272
2010-10-29,770.0540540540541
2010-10-30,494.57370517928285
2010-10-31,526.475935828877
2010-11-01,588.0786516853933
2010-11-02,451.0571428571429
2010-11-03,502.42857142857144
2010-11-04,526.9754901960785
2010-11-05,696.3581395348838
2010-11-06,479.4193548387097
2010-11-07,546.9012345679013
2010-11-08,876.25
2010-11-09,548.6160714285714
2010-11-10,552.3283582089553
2010-11-11,495.52777777777777
2010-11-12,487.78735632183907
2010-11-13,449.3
2010-11-14,466.6507936507937
2010-11-15,7621.059113300493
2010-11-16,12083.671717171717
2010-11-17,513.139344262295
2010-11-18,860.1317829457364
2010-11-19,14960.432258064517
2010-11-20,18691.898305084746
2010-11-21,16653.905797101448
2010-11-22,659.716049382716
2010-11-23,760.6408450704225
2010-11-24,5439.78612716763
2010-11-25,9601.115384615385
2010-11-26,1959.502617801047
2010-11-27,740.0054054054054
2010-11-28,754.030487804878
2010-11-29,658.9526066350711
2010-11-30,666.9009900990098
2010-12-01,860.4232804232804
2010-12-02,705.2931937172775
2010-12-03,686.5775401069519
2010-12-04,579.8333333333334
2010-12-05,490.59583333333336
2010-12-06,506.0
2010-12-07,737.3708333333333
2010-12-08,633.2780082987551
2010-12-09,642.0575221238938
2010-12-10,721.4615384615385
2010-12-11,943.9378531073446
2010-12-12,1024.8139534883721
2010-12-13,1693.0344827586207
2010-12-14,1085.2011834319526
2010-12-15,946.2947368421053
2010-12-16,856.8522727272727
2010-12-17,967.9879518072289
2010-12-18,886.8993710691824
2010-12-19,1029.5945945945946
2010-12-20,1687.7577639751553
2010-12-21,941.0564102564102
2010-12-22,1195.6604938271605
2010-12-23,1116.3286713286714
2010-12-24,989.9795918367347
2010-12-25,1037.090909090909
2010-12-26,1135.4551724137932
2010-12-27,1075.7425149700598
2010-12-28,1112.0357142857142
2010-12-29,1046.6172839506173
2010-12-30,1015.1666666666666
2010-12-31,953.25
2011-01-01,1062.1333333333334
2011-01-02,1011.0057803468208
2011-01-03,2476.830188679245
2011-01-04,1782.463768115942
2011-01-05,2441.753246753247
2011-01-06,1622.0633802816901
2011-01-07,1600.0487804878048
2011-01-08,2226.0416666666665
2011-01-09,2159.275
2011-01-10,2218.1744186046512
2011-01-11,2348.642424242424
2011-01-12,1933.7771084337348
2011-01-13,2044.845744680851
2011-01-14,2097.74011299435
2011-01-15,1925.3067484662577
2011-01-16,1718.5114942528735
2011-01-17,1312.9116022099447
2011-01-18,1883.1818181818182
2011-01-19,1635.301775147929
2011-01-20,1457.9462365591398
2011-01-21,2149.8411764705884
2011-01-22,3140.0887573964496
2011-01-23,2211.440476190476
2011-01-24,2392.3296703296705
2011-01-25,1700.577922077922
2011-01-26,1607.721052631579
2011-01-27,1870.9378881987577
2011-01-28,2093.0375
2011-01-29,2962.576923076923
2011-01-30,6467.083870967742
2011-01-31,3011.847953216374
2011-02-01,2654.7926829268295
2011-02-02,1927.2704402515724
2011-02-03,1489.751552795031
2011-02-04,1554.4093264248704
2011-02-05,1558.3055555555557
2011-02-06,1721.8125
2011-02-07,1339.2758620689656
2011-02-08,1568.6526946107786
2011-02-09,1915.0523560209424
2011-02-10,3629.438502673797
2011-02-11,3867.8670212765956
2011-02-12,2989.4111675126906
2011-02-13,2676.2397959183672
2011-02-14,3859.1827411167515
2011-02-15,2993.7937219730943
2011-02-16,2516.6222222222223
2011-02-17,2989.227467811159
2011-02-18,3215.7972350230416
2011-02-19,3196.9018404907974
2011-02-20,2837.7035175879396
2011-02-21,2920.771276595745
2011-02-22,3202.772093023256
2011-02-23,2861.241666666667
2011-02-24,3166.613526570048
2011-02-25,2806.9103139013455
2011-02-26,2259.909090909091
2011-02-27,2937.3709677419356
2011-02-28,3717.3636363636365
2011-03-01,5252.638461538461
2011-03-02,4919.2822085889575
2011-03-03,5127.031413612565
2011-03-04,3125.519047619048
2011-03-05,3081.714285714286
2011-03-06,2335.7912087912086
2011-03-07,2887.413636363636
2011-03-08,4476.45652173913
2011-03-09,4050.0880503144654
2011-03-10,4611.230088495575
2011-03-11,4979.812030075188
2011-03-12,6226.014388489209
2011-03-13,6786.3050847457625
2011-03-14,7426.8938053097345
2011-03-15,8590.0
2011-03-16,6814.911764705882
2011-03-17,6564.838028169014
2011-03-18,6512.325203252032
2011-03-19,8147.561403508772
2011-03-20,9635.485074626866
2011-03-21,11170.202614379084
2011-03-22,5986.8230088495575
2011-03-23,9199.949367088608
2011-03-24,5032.634615384615
2011-03-25,4357.724550898203
2011-03-26,8025.09219858156
2011-03-27,6750.183098591549
2011-03-28,6228.809523809524
2011-03-29,6029.538461538462
2011-03-30,4166.503225806452
2011-03-31,3914.950248756219
2011-04-01,3549.0852272727275
2011-04-02,3487.8901098901097
2011-04-03,3519.9181286549706
2011-04-04,4585.867403314917
2011-04-05,3889.755
2011-04-06,4672.900709219858
2011-04-07,4065.5165562913908
2011-04-08,4067.7844311377244
2011-04-09,4051.6415094339623
2011-04-10,3843.858024691358
2011-04-11,4811.778481012659
2011-04-12,5536.517857142857
2011-04-13,4710.648780487805
2011-04-14,6501.496688741722
2011-04-15,6912.618055555556
2011-04-16,6295.982035928144
2011-04-17,4637.877777777778
2011-04-18,6819.5704697986575
2011-04-19,8208.8940397351
2011-04-20,9751.20979020979
2011-04-21,4627.865384615385
2011-04-22,4389.292397660819
2011-04-23,5072.296511627907
2011-04-24,6391.84375
2011-04-25,5915.255102040816
2011-04-26,5879.319371727749
2011-04-27,10436.40782122905
2011-04-28,8587.547619047618
2011-04-29,6485.185365853658
2011-04-30,9967.869565217392
2011-05-01,8786.295081967213
2011-05-02,6435.3298429319375
2011-05-03,5754.108910891089
2011-05-04,6272.428571428572
2011-05-05,6255.0
2011-05-06,6487.4375
2011-05-07,6225.851351351352
2011-05-08,5542.782608695652
2011-05-09,6214.780082987552
2011-05-10,7374.979166666667
2011-05-11,7611.168421052632
2011-05-12,7773.1
2011-05-13,10004.636363636364
2011-05-14,7322.495934959349
2011-05-15,8044.54424778761
2011-05-16,7822.345381526105
2011-05-17,7692.606557377049
2011-05-18,7921.047138047138
2011-05-19,11787.095238095239
2011-05-20,9192.035242290749
2011-05-21,9107.61971830986
2011-05-22,8304.643410852714
2011-05-23,8373.458181818181
2011-05-24,7275.511551155116
2011-05-25,8423.046204620461
2011-05-26,9819.916666666666
2011-05-27,11277.770114942528
2011-05-28,12514.705128205129
2011-05-29,10973.967567567568
2011-05-30,13732.496732026144
2011-05-31,18246.6
2011-06-01,14249.052631578947
2011-06-02,15668.265957446809
2011-06-03,19851.766990291264
2011-06-04,17530.208333333332
2011-06-05,15692.497607655503
2011-06-06,17289.64876033058
2011-06-07,21528.780487804877
2011-06-08,29554.16129032258
2011-06-09,24195.973214285714
2011-06-10,20819.586666666666
2011-06-11,18340.62448979592
2011-06-12,22830.092105263157
2011-06-13,20958.73275862069
2011-06-14,23299.222222222223
2011-06-15,19434.75
2011-06-16,28651.801104972375
2011-06-17,26909.340425531915
2011-06-18,24465.487046632123
2011-06-19,21549.225225225226
2011-06-20,19501.789029535867
2011-06-21,16029.398340248963
2011-06-22,16516.459558823528
2011-06-23,17469.78111587983
2011-06-24,19129.756637168142
2011-06-25,27380.39160839161
2011-06-26,26378.608974358973
2011-06-27,33830.88690476191
2011-06-28,28950.25
2011-06-29,23937.49710982659
2011-06-30,22154.590425531915
2011-07-01,24846.346590909092
2011-07-02,23061.073863636364
2011-07-03,20607.0981595092
2011-07-04,23905.214285714286
2011-07-05,27059.314685314686
2011-07-06,30677.18064516129
2011-07-07,29181.33823529412
2011-07-08,23144.313725490196
2011-07-09,22875.423841059604
2011-07-10,27471.2
2011-07-11,27705.64331210191
2011-07-12,24447.664285714287
2011-07-13,20486.047120418847
2011-07-14,25152.653333333332
2011-07-15,20839.33950617284
2011-07-16,22560.04575163399
2011-07-17,23088.253012048193
2011-07-18,26328.36046511628
2011-07-19,28199.408163265307
2011-07-20,27042.131034482758
2011-07-21,23863.324675324675
2011-07-22,25876.523489932886
2011-07-23,22113.10135135135
2011-07-24,20680.656626506025
2011-07-25,26961.69090909091
2011-07-26,22653.442424242425
2011-07-27,20864.573033707864
2011-07-28,23459.434782608696
2011-07-29,18657.518072289156
2011-07-30,17421.67105263158
2011-07-31,19755.629411764705
2011-08-01,21792.724137931036
2011-08-02,25646.233333333334
2011-08-03,22385.94871794872
2011-08-04,26592.24427480916
2011-08-05,22496.223021582733
2011-08-06,24887.29268292683
2011-08-07,23407.256
2011-08-08,26518.762589928057
2011-08-09,29495.72142857143
2011-08-10,22133.895424836603
2011-08-11,23061.623188405796
2011-08-12,22503.434108527134
2011-08-13,24816.446153846155
